Price,Close,High,Low,Open,Volume,Symbol
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2000-05-15,0.7580084204673767,0.8110126392120123,0.751441067215467,0.8110126392120123,678932800,AAPL
2000-05-16,0.7931874990463257,0.8185170022871412,0.7711420474358259,0.7843926857311119,440451200,AAPL
2000-05-17,0.7608224153518677,0.7781775162736321,0.75331701395497,0.7777084662624324,398092800,AAPL
2000-05-18,0.7561320662498474,0.7875590182472535,0.7551939662265728,0.7730181171761686,373777600,AAPL
2000-05-19,0.7054728865623474,0.7448742829893328,0.7007816858570806,0.7448742829893328,740667200,AAPL
2000-05-22,0.6749831438064575,0.703596742827854,0.6454322966452126,0.703596742827854,755507200,AAPL
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600,AAPL
2000-05-24,0.6580971479415894,0.6735760987257444,0.622917044803349,0.6468394969008215,678462400,AAPL
2000-05-25,0.654930591583252,0.6953877238942676,0.6454322558997297,0.6641953041417293,406750400,AAPL
2000-05-26,0.648246705532074,0.6745143118584723,0.6398041046293995,0.6604424085273206,181148800,AAPL
2000-05-30,0.6571592092514038,0.6613805097092126,0.6135364992435925,0.6576282092346161,713059200,AAPL
2000-05-31,0.6304222941398621,0.6848336347857042,0.6290151945645874,0.6519995411109534,433507200,AAPL
2000-06-01,0.6688858270645142,0.6721690269346449,0.6032168195142287,0.6135364210776156,903840000,AAPL
2000-06-02,0.6946843266487122,0.7486266285149081,0.6679476756593148,0.703596827553524,792848000,AAPL
2000-06-05,0.6853025555610657,0.714853396785808,0.6731068589571412,0.700312501092519,323668800,AAPL
2000-06-06,0.6970295310020447,0.7261113340114119,0.6777982795455507,0.6902285561378796,525481600,AAPL
2000-06-07,0.7247040867805481,0.7279873360898267,0.6876478897489213,0.7026586398527642,337019200,AAPL
2000-06-08,0.7115703821182251,0.7392450831924656,0.6989056315113912,0.7326786338061031,238526400,AAPL
2000-06-09,0.71860671043396,0.7350237090104423,0.7082871106329609,0.7261112089424729,252358400,AAPL
2000-06-12,0.6843647956848145,0.7237662012045917,0.6820196457041807,0.7232971511678737,290337600,AAPL
2000-06-13,0.7092252969741821,0.7106323969781325,0.6618494898730458,0.6843647933864961,351456000,AAPL
2000-06-14,0.6787363290786743,0.7223590303459017,0.6763911292265832,0.7106323296648234,277446400,AAPL
2000-06-15,0.6932772994041443,0.7007818495048671,0.6679477456266338,0.6848338476037575,248572800,AAPL
2000-06-16,0.6843647956848145,0.7035968993212868,0.668416793827537,0.7017198975507676,303564800,AAPL
2000-06-19,0.7251731753349304,0.7345547255570612,0.6740450768589145,0.6796743276415962,394004800,AAPL
2000-06-20,0.759884238243103,0.7800535870845131,0.7383069879887898,0.7392450378145535,501390400,AAPL
2000-06-21,0.8349349498748779,0.8546352525816248,0.7551940356909705,0.7580082859181803,490000000,AAPL
2000-06-22,0.8067904114723206,0.8649549278451814,0.8039762111089377,0.8368111706594077,467712000,AAPL
2000-06-23,0.7758322358131409,0.8199239844216119,0.762698436050606,0.8072592346216048,204965600,AAPL
2000-06-26,0.812419593334198,0.8218011455232093,0.7823997385822127,0.7880281388199338,185354400,AAPL
2000-06-27,0.776770293712616,0.8330577391132485,0.7748941440654806,0.8072591909464846,203470400,AAPL
2000-06-28,0.8171096444129944,0.8311814915805903,0.7730179033825578,0.8002235981568482,286428800,AAPL
2000-06-29,0.7692659497261047,0.8096054073785944,0.7664508978328414,0.7964716048351659,203660800,AAPL
2000-06-30,0.7861518263816833,0.8246151753749471,0.7758322263176768,0.7927183253708227,323097600,AAPL
2000-07-03,0.8002239465713501,0.8152338499365646,0.7823997927908097,0.7823997927908097,70828800,AAPL
2000-07-05,0.7748942375183105,0.8283674899478883,0.761760436882407,0.7992856889167173,265216000,AAPL
2000-07-06,0.7777085900306702,0.7945954953537763,0.7448745329050972,0.7880281929341262,309545600,AAPL
2000-07-07,0.8171096444129944,0.8227388943149394,0.7823994521368776,0.7894349498582534,263603200,AAPL
2000-07-10,0.8574492335319519,0.8743361334201316,0.8067901371143598,0.8119503878186474,397796000,AAPL
2000-07-11,0.8546351790428162,0.8893461827483536,0.8321198264225601,0.8555731788687074,357896000,AAPL
2000-07-12,0.8837169408798218,0.884654940662749,0.8461916388065658,0.8724592400346037,225433600,AAPL
2000-07-13,0.8480684757232666,0.9099843654063632,0.8218008795958915,0.8780883708625656,445659200,AAPL
2000-07-14,0.8658930063247681,0.8855933124810086,0.8536973019531581,0.8574496028454732,190276800,AAPL
2000-07-17,0.875274658203125,0.8827791601956578,0.8574496497917957,0.8743365578779398,260002400,AAPL
2000-07-18,0.8593255281448364,0.8837170321224648,0.8536971280543619,0.8780886320319903,318404800,AAPL
2000-07-19,0.7908423542976379,0.852759066842308,0.7767705017048911,0.8283676118543406,457872800,AAPL
2000-07-20,0.827429473400116,0.8565112756030301,0.8124195222860419,0.8255533234511231,465572800,AAPL
2000-07-21,0.8039761781692505,0.8349349861752248,0.7945954772746545,0.815937405999537,196235200,AAPL
2000-07-24,0.7308027148246765,0.7936566862021577,0.7129777072491583,0.7889663351006356,412171200,AAPL
2000-07-25,0.7514408826828003,0.7598843342104178,0.7364309312411296,0.7551939842863049,211607200,AAPL
2000-07-26,0.7514408826828003,0.7692658857837437,0.7392451311753019,0.7481576327257736,210470400,AAPL
2000-07-27,0.7805225849151611,0.7992856355418776,0.7486265862545828,0.7505027360026973,294985600,AAPL
2000-07-28,0.7251731753349304,0.7880279736066309,0.7035967771882636,0.7847447241224803,237893600,AAPL
2000-07-31,0.7626985907554626,0.7748943431681838,0.7317406857315326,0.7378380859738313,155299200,AAPL
2000-08-01,0.7401832938194275,0.7678579990304658,0.7392451936943825,0.7551940481542041,137284000,AAPL
2000-08-02,0.7092252969741821,0.7495647523304443,0.7082872470053745,0.7354929005658185,162355200,AAPL
2000-08-03,0.7204827666282654,0.7214208664614452,0.6641953236949842,0.6838955704961569,339897600,AAPL
2000-08-04,0.7111013531684875,0.7692658044166608,0.6951533534694428,0.7425291543183453,263121600,AAPL
2000-08-07,0.7195447683334351,0.7364308170451029,0.7082871186173337,0.7186067185346635,187348000,AAPL
2000-08-08,0.7017195820808411,0.7204826272453507,0.6951531350262374,0.7195445776951089,176674400,AAPL
2000-08-09,0.7129774689674377,0.7270493692943968,0.7092252194011399,0.7223590197604203,379640800,AAPL
2000-08-10,0.7139156460762024,0.727049447854636,0.7111014460720267,0.7204829477772411,251714400,AAPL
2000-08-11,0.7157927751541138,0.7204831263574578,0.6838959119577611,0.7031280202710936,238056000,AAPL
2000-08-14,0.7064111828804016,0.7157926857390173,0.6951535297545144,0.7143847839401924,156660000,AAPL
2000-08-15,0.7007820010185242,0.7195450587265437,0.6979678003849893,0.7092254546444408,114200800,AAPL
2000-08-16,0.72798752784729,0.7354929299269248,0.7026588249384541,0.7035969250461888,143673600,AAPL
2000-08-17,0.7720800638198853,0.787090014835838,0.7251732592116976,0.7261113091293242,270900000,AAPL
2000-08-18,0.75050288438797,0.7777085391079482,0.7486267342689134,0.7711420888434701,190176000,AAPL
2000-08-21,0.7580084204673767,0.7739564257696583,0.7448746157903555,0.7542552678407275,134467200,AAPL
2000-08-22,0.7758322358131409,0.792718335072957,0.756131987082569,0.7598842364783801,276802400,AAPL
2000-08-23,0.8152337074279785,0.8218010588051293,0.7664508035471191,0.7725491049201283,236863200,AAPL
2000-08-24,0.8422049880027771,0.8499448651404576,0.8011619552522424,0.8206277332271239,310766400,AAPL
2000-08-25,0.8527591228485107,0.8630787259214864,0.8461918203209798,0.8480688223189309,334460000,AAPL
2000-08-28,0.8715212941169739,0.8855931972045091,0.8565113910806911,0.8593255913328623,359004800,AAPL
2000-08-29,0.8884082436561584,0.8921604436221353,0.8658928393952204,0.8687070394711821,267030400,AAPL
2000-08-30,0.8930982351303101,0.9006036344985658,0.8811370121644518,0.8855928357620542,285392800,AAPL
2000-08-31,0.9146754145622253,0.9231180107904917,0.884654622561886,0.8851236723861636,419596800,AAPL
2000-09-01,0.9522007703781128,0.9550149696157282,0.9174897746400096,0.920303973877625,256872000,AAPL
2000-09-05,0.9371902346611023,0.9625198385803422,0.9343760346315438,0.9404743865560203,298642400,AAPL
2000-09-06,0.8771504759788513,0.9362521802610839,0.8668308747125085,0.9212421790833325,355404000,AAPL
2000-09-07,0.9306234121322632,0.9390668100104507,0.8743359299977131,0.8874697259305636,217464800,AAPL
2000-09-08,0.8837169408798218,0.9249944424906797,0.8780885413704724,0.9249944424906797,195518400,AAPL
2000-09-11,0.8771504759788513,0.9062322781085317,0.8724592744438384,0.8809027758673881,187381600,AAPL
2000-09-12,0.8668307065963745,0.9015418035519498,0.8555730074905168,0.8607332580361688,187997600,AAPL
2000-09-13,0.870583176612854,0.8930984790403627,0.8518209757061593,0.8518209757061593,305984000,AAPL
2000-09-14,0.8534625172615051,0.8949744914445926,0.8527588922099972,0.879026491968255,426552000,AAPL
2000-09-15,0.829071044921875,0.873398122012577,0.8142956197661592,0.8668308210413952,394514400,AAPL
2000-09-18,0.910453736782074,0.911860786781534,0.8264915201375392,0.8293057203394218,424536000,AAPL
2000-09-19,0.8996657133102417,0.908108312296853,0.8790265122697304,0.8968507120244916,271510400,AAPL
2000-09-20,0.9163176417350769,0.9221805178887388,0.8790268034302784,0.8916915578301672,227388000,AAPL
2000-09-21,0.8508829474449158,0.8949746543699989,0.8293056931211374,0.8780886520892116,510490400,AAPL
2000-09-22,0.7833377122879028,0.7870900121485483,0.7505028088901465,0.7551939602888142,726700800,AAPL
2000-09-25,0.8030381202697754,0.8330579761067273,0.7814616667182399,0.7917804175608253,435551200,AAPL
2000-09-26,0.7720800638198853,0.8218010682824278,0.7711420139022586,0.8002238159150624,290936800,AAPL
2000-09-27,0.7345550060272217,0.7917805252648032,0.7242354020556988,0.7767706203553073,402259200,AAPL
2000-09-28,0.8030381202697754,0.8077292722949252,0.7223591533588454,0.7401833065486325,979585600,AAPL
2000-09-29,0.38650864362716675,0.4352915997650282,0.3808802437346685,0.42309584820519364,7421640800,AAPL
2000-10-02,0.36399418115615845,0.40151946216357987,0.35273652921693593,0.40058138712882624,2424788800,AAPL
2000-10-03,0.33491232991218567,0.3752518052912424,0.3330353534326568,0.3743137303886183,2038120000,AAPL
2000-10-04,0.35461264848709106,0.3564887734754452,0.3283450448954547,0.3358504466754716,1466024000,AAPL
2000-10-05,0.3311593532562256,0.36774657060684407,0.3302212779297478,0.35273663891153406,873006400,AAPL
2000-10-06,0.33303532004356384,0.3442929692684693,0.3152111722093622,0.3405406950849001,612656800,AAPL
2000-10-09,0.3264687955379486,0.34335484087769136,0.31708724729276433,0.3396025923304121,597564800,AAPL
2000-10-10,0.3133350908756256,0.3367884673700122,0.3077058145732698,0.32459274165381524,691101600,AAPL
2000-10-11,0.2945720851421356,0.31521129191422137,0.2870675589758063,0.30207748808446216,1198422400,AAPL
2000-10-12,0.30020126700401306,0.3123969917769991,0.29269586645684303,0.30489159122982906,1191064000,AAPL
2000-10-13,0.3311593532562256,0.33209742858270336,0.3002014145391278,0.30395366574354465,1247752800,AAPL
2000-10-16,0.3227165937423706,0.34898419317167484,0.3208395922755824,0.3349123185861224,820176000,AAPL
2000-10-17,0.30207744240760803,0.3292831211182004,0.2955109673482664,0.3255308460770424,601720000,AAPL
2000-10-18,0.30207744240760803,0.3161493192743913,0.28143823875635743,0.29175784058198273,834265600,AAPL
2000-10-19,0.2842532992362976,0.29738710148377895,0.2748717721453018,0.2875365493922499,1506724800,AAPL
2000-10-20,0.29269587993621826,0.3058296801795057,0.2842532558597699,0.2861294056770855,791263200,AAPL
2000-10-23,0.3058297634124756,0.30864481557886425,0.2917578844308041,0.3041881381382326,551292000,AAPL
2000-10-24,0.2833153009414673,0.31333518607167105,0.28237722571845825,0.310520960402644,804451200,AAPL
2000-10-25,0.27768588066101074,0.2880054794001057,0.2767478309693406,0.2861293549660338,663969600,AAPL
2000-10-26,0.27768588066101074,0.2833151557895603,0.26267595831137036,0.2823770810471586,721851200,AAPL
2000-10-27,0.278624027967453,0.2880055544074441,0.2683044265407507,0.2833152295753639,744503200,AAPL
2000-10-30,0.2898816764354706,0.2992632019710566,0.2814382007454272,0.28706747679737155,639189600,AAPL
2000-10-31,0.29363399744033813,0.3039535744546421,0.28894364726738825,0.2964490492489577,885880800,AAPL
2000-11-01,0.3077057898044586,0.31333506565368524,0.29175779067070495,0.29175779067070495,575366400,AAPL
2000-11-02,0.33491232991218567,0.3367884546666981,0.31614927871408527,0.3170873285659736,590693600,AAPL
2000-11-03,0.33397337794303894,0.3452310524931183,0.3292830538872862,0.3452310524931183,515821600,AAPL
2000-11-06,0.3217785358428955,0.33960268580140557,0.3133350849866807,0.3367884610402752,393478400,AAPL
2000-11-07,0.31990158557891846,0.32740696213064646,0.3123970357015546,0.32271663724534777,301963200,AAPL
2000-11-08,0.3011394441127777,0.3217786530227489,0.29738716811556704,0.3208397260354172,422088800,AAPL
2000-11-09,0.30301547050476074,0.30770579479179727,0.28612939623481837,0.29832512116698917,476834400,AAPL
2000-11-10,0.28612950444221497,0.2983252339865216,0.28612950444221497,0.29058533048296525,422251200,AAPL
2000-11-13,0.2908197045326233,0.30020125441736384,0.2739336562418088,0.2814381796986165,431816000,AAPL
2000-11-14,0.303953617811203,0.3077058934746472,0.2936340393248934,0.2992632920199551,409001600,AAPL
2000-11-15,0.29832515120506287,0.3030155010151013,0.28894362491064407,0.30067032611008204,282357600,AAPL
2000-11-16,0.28519126772880554,0.29738699036765226,0.28331514337693064,0.2926958152377661,239372000,AAPL
2000-11-17,0.27768588066101074,0.2889435541425074,0.273933631792867,0.2880054794001057,446180000,AAPL
2000-11-20,0.2842532992362976,0.292695924601075,0.2739337221442352,0.27909309735306037,408066400,AAPL
2000-11-21,0.28237709403038025,0.2926958415190429,0.2814381675199374,0.2880054926421116,301952000,AAPL
2000-11-22,0.27768588066101074,0.2870674297084355,0.2758097562269389,0.2823770810471586,280532000,AAPL
2000-11-24,0.2898816764354706,0.29269587607356967,0.28237712736671605,0.2830806772762408,160932800,AAPL
2000-11-27,0.28049999475479126,0.2992630353811976,0.27768577163254177,0.2983249610071144,258792800,AAPL
2000-11-28,0.27065038681030273,0.28519128453387194,0.26924328720079976,0.28050010912755546,269124800,AAPL
2000-11-29,0.2636142075061798,0.2748718633869424,0.25892385574096105,0.27158863719188775,492150400,AAPL
2000-11-30,0.24766600131988525,0.2551705230572225,0.24203672697872053,0.2504802001027277,809597600,AAPL
2000-12-01,0.2561095952987671,0.2626760712165626,0.25235646804182654,0.25517066842791863,385705600,AAPL
2000-12-04,0.25048038363456726,0.25798576259599315,0.24672810749116905,0.25798576259599315,371520800,AAPL
2000-12-05,0.25517067313194275,0.2617380008960428,0.2457899966551241,0.2542326230197808,613978400,AAPL
2000-12-06,0.2148311734199524,0.22515074989965306,0.210140823489985,0.2195223500242828,1374464000,AAPL
2000-12-07,0.2148311734199524,0.22327462495810907,0.210140823489985,0.2167081500865977,408917600,AAPL
2000-12-08,0.22608885169029236,0.22984197879401477,0.21670817576936258,0.2223365763117722,435624000,AAPL
2000-12-11,0.22796498239040375,0.23078003414583353,0.22327463230607694,0.22796498239040375,332511200,AAPL
2000-12-12,0.23078006505966187,0.24016074143415206,0.22515078746913034,0.22890306302907493,386260000,AAPL
2000-12-13,0.22515064477920532,0.23359411742593245,0.22327452071360376,0.23359411742593245,344887200,AAPL
2000-12-14,0.21670810878276825,0.2289029812053486,0.21670810878276825,0.22561975692073344,263317600,AAPL
2000-12-15,0.2110789716243744,0.2204605014093449,0.21014089630319288,0.2185843507669819,513945600,AAPL
2000-12-18,0.2138931155204773,0.21952236757089993,0.2092027777409762,0.21858429249977765,325808000,AAPL
2000-12-19,0.21014080941677094,0.2289030095037532,0.21014080941677094,0.215769208915205,374007200,AAPL
2000-12-20,0.2157692313194275,0.21952235811670953,0.20451241862834904,0.2068575936797848,565331200,AAPL
2000-12-21,0.2110789716243744,0.22515082791375848,0.20826475818620338,0.2138931725371719,366844800,AAPL
2000-12-22,0.22515064477920532,0.22515064477920532,0.21201684944311097,0.21201684944311097,318052000,AAPL
2000-12-26,0.22046039998531342,0.22515072433191724,0.21389307413447517,0.2232745996034228,216815200,AAPL
2000-12-27,0.22233644127845764,0.22233644127845764,0.21295491933007807,0.21530009314868323,325466400,AAPL
2000-12-28,0.22233644127845764,0.2242125903536322,0.2148310684052526,0.21576911789211384,305177600,AAPL
2000-12-29,0.22327455878257751,0.22515068316806383,0.21764616057538766,0.2204603596789826,630336000,AAPL
2001-01-02,0.22327455878257751,0.22890295698976734,0.2185842102427654,0.22327455878257751,452312000,AAPL
2001-01-03,0.24578993022441864,0.25048027972051834,0.21670813004061623,0.21764620494998338,817073600,AAPL
2001-01-04,0.2561095952987671,0.27768600001787136,0.25235646804182654,0.2722921242947757,739396000,AAPL
2001-01-05,0.24578993022441864,0.26079988029637136,0.2410987540540324,0.2542325543072509,412356000,AAPL
2001-01-08,0.24860423803329468,0.2549362151122242,0.23922270828627096,0.2542326648868706,373699200,AAPL
2001-01-09,0.2579856514930725,0.2647866506397662,0.24860412597477918,0.25235640050224,588929600,AAPL
2001-01-10,0.24860423803329468,0.25517071515351086,0.2410988589210452,0.25048038866806893,580781600,AAPL
2001-01-11,0.2701813578605652,0.2776858806472112,0.24391376203073353,0.24391376203073353,803734400,AAPL
2001-01-12,0.2579856514930725,0.2701814016950131,0.2561095267547099,0.26830440018090584,423376800,AAPL
2001-01-16,0.25704771280288696,0.2739337946780508,0.25517071047711865,0.26173803920237154,306118400,AAPL
2001-01-17,0.25235632061958313,0.2636139923633915,0.2476659977330168,0.2636139923633915,840873600,AAPL
2001-01-18,0.28049999475479126,0.28143804407815276,0.2645519788737276,0.2673662019959771,1227010400,AAPL
2001-01-19,0.29269587993621826,0.2936339548448761,0.28050015460158867,0.2917578050275605,776664000,AAPL
2001-01-22,0.28894367814064026,0.2945720789089757,0.27674794973376293,0.2861294777564725,519327200,AAPL
2001-01-23,0.3077057898044586,0.31427311546544745,0.286129391597193,0.2898816659964459,879530400,AAPL
2001-01-24,0.3077057898044586,0.31052084106619454,0.29363394039569873,0.3095827912544324,717091200,AAPL
